country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Armenia;1999;010600;Animals, live, except farm animals;Export;9801;954;Weight in kilograms;954;01_live_animals
Armenia;1997;010420;Goats, live;Import;39;0;No Quantity;0;01_live_animals
Armenia;1997;010511;Fowls, live domestic < 185 grams;Import;20248;4960;Weight in kilograms;4960;01_live_animals
Armenia;1997;010600;Animals, live, except farm animals;Export;537;0;No Quantity;0;01_live_animals
Armenia;1997;010600;Animals, live, except farm animals;Import;2839;425;Weight in kilograms;425;01_live_animals
Aruba;2016;010111;Horses, live pure-bred breeding;Export;6;10;No Quantity;;01_live_animals
Aruba;2016;010111;Horses, live pure-bred breeding;Import;7;1;No Quantity;;01_live_animals
Aruba;2016;010120;Asses, mules and hinnies, live;Import;6181;687;No Quantity;;01_live_animals
Aruba;2016;010310;Swine, live pure-bred breeding;Import;351;10;No Quantity;;01_live_animals
Aruba;2016;010391;Swine, live except pure-bred breeding < 50 kg;Import;706;25;Number of items;13;01_live_animals
Aruba;2016;010420;Goats, live;Export;112;20;No Quantity;;01_live_animals
Aruba;2016;010511;Fowls, live domestic < 185 grams;Import;345232;141444;No Quantity;;01_live_animals
Aruba;2016;010511;Fowls, live domestic < 185 grams;Export;2364;60;Number of items;988;01_live_animals
Aruba;2016;010519;Poultry, live except domestic fowls, < 185 grams;Import;1614;50;No Quantity;;01_live_animals
Aruba;2016;010591;Fowls, live domestic > 185 grams;Export;22760;5508;Number of items;9270;01_live_animals
Aruba;2016;010591;Fowls, live domestic > 185 grams;Import;217807;6845;Number of items;96564;01_live_animals
Aruba;2016;010599;Poultry, live except domestic fowls, > 185 grams;Import;1003;257;Number of items;100;01_live_animals
Aruba;2016;010600;Animals, live, except farm animals;Export;14076;408;No Quantity;;01_live_animals
Aruba;2016;010600;Animals, live, except farm animals;Import;160911;1899;No Quantity;;01_live_animals
Aruba;2015;010111;Horses, live pure-bred breeding;Import;20463;2250;No Quantity;;01_live_animals
Aruba;2015;010119;Horses, live except pure-bred breeding;Export;13989;615;No Quantity;;01_live_animals
Aruba;2015;010119;Horses, live except pure-bred breeding;Import;10066;1000;No Quantity;;01_live_animals
Aruba;2015;010120;Asses, mules and hinnies, live;Import;1645;2;No Quantity;;01_live_animals
Aruba;2015;010410;Sheep, live;Export;56;5;Number of items;1;01_live_animals
Aruba;2015;010420;Goats, live;Import;6507;107;No Quantity;;01_live_animals
Aruba;2015;010511;Fowls, live domestic < 185 grams;Export;86141;199;Number of items;27626;01_live_animals
Aruba;2015;010511;Fowls, live domestic < 185 grams;Import;64702;2774;Number of items;19488;01_live_animals
Aruba;2015;010591;Fowls, live domestic > 185 grams;Export;50339;7360;Number of items;16740;01_live_animals
Aruba;2015;010591;Fowls, live domestic > 185 grams;Import;308595;7540;Number of items;102308;01_live_animals
Aruba;2015;010600;Animals, live, except farm animals;Export;8511;263;No Quantity;;01_live_animals
Aruba;2015;010600;Animals, live, except farm animals;Import;119416;2664;No Quantity;;01_live_animals
Aruba;2014;010111;Horses, live pure-bred breeding;Export;5000;225;No Quantity;;01_live_animals
Aruba;2014;010111;Horses, live pure-bred breeding;Import;6294;830;No Quantity;;01_live_animals
Aruba;2014;010119;Horses, live except pure-bred breeding;Import;4891;1000;No Quantity;;01_live_animals
Aruba;2014;010290;Bovine animals, live, except pure-bred breeding;Import;77;60;Number of items;0;01_live_animals
Aruba;2014;010420;Goats, live;Export;196;60;No Quantity;;01_live_animals
Aruba;2014;010511;Fowls, live domestic < 185 grams;Import;209815;98511;No Quantity;;01_live_animals
Aruba;2014;010511;Fowls, live domestic < 185 grams;Export;6682;154;Number of items;2294;01_live_animals
Aruba;2014;010519;Poultry, live except domestic fowls, < 185 grams;Import;2440;376;No Quantity;;01_live_animals
Aruba;2014;010591;Fowls, live domestic > 185 grams;Export;92949;5615;Number of items;27727;01_live_animals
Aruba;2014;010591;Fowls, live domestic > 185 grams;Import;218437;6004;Number of items;65794;01_live_animals
Aruba;2014;010599;Poultry, live except domestic fowls, > 185 grams;Import;696;19;Number of items;57;01_live_animals
Aruba;2014;010600;Animals, live, except farm animals;Export;10874;514;No Quantity;;01_live_animals
Aruba;2014;010600;Animals, live, except farm animals;Import;154781;1878;No Quantity;;01_live_animals
Aruba;2013;010111;Horses, live pure-bred breeding;Export;13955;2353;No Quantity;;01_live_animals
Aruba;2013;010111;Horses, live pure-bred breeding;Import;29155;14054;No Quantity;;01_live_animals
Aruba;2013;010119;Horses, live except pure-bred breeding;Export;2591;1345;No Quantity;;01_live_animals
Aruba;2013;010119;Horses, live except pure-bred breeding;Import;25722;2490;No Quantity;;01_live_animals
Aruba;2013;010210;Bovine animals, live pure-bred breeding;Import;10354;175;Number of items;5;01_live_animals
Aruba;2013;010290;Bovine animals, live, except pure-bred breeding;Import;2642;102;Number of items;3;01_live_animals
Aruba;2013;010310;Swine, live pure-bred breeding;Export;251;65;Number of items;0;01_live_animals
Aruba;2013;010310;Swine, live pure-bred breeding;Import;6484;410;Number of items;10;01_live_animals
Aruba;2013;010410;Sheep, live;Import;40597;1300;Number of items;416;01_live_animals
Aruba;2013;010420;Goats, live;Export;335;180;No Quantity;;01_live_animals
Aruba;2013;010420;Goats, live;Import;27316;1032;Number of items;308;01_live_animals
Aruba;2013;010511;Fowls, live domestic < 185 grams;Export;1251;80;Number of items;395;01_live_animals
Aruba;2013;010511;Fowls, live domestic < 185 grams;Import;73763;3221;Number of items;21893;01_live_animals
Aruba;2013;010519;Poultry, live except domestic fowls, < 185 grams;Export;2011;130;No Quantity;;01_live_animals
Aruba;2013;010519;Poultry, live except domestic fowls, < 185 grams;Import;19397;586;No Quantity;;01_live_animals
Aruba;2013;010591;Fowls, live domestic > 185 grams;Export;78967;3129;No Quantity;;01_live_animals
Aruba;2013;010591;Fowls, live domestic > 185 grams;Import;105128;3393;No Quantity;;01_live_animals
Aruba;2013;010600;Animals, live, except farm animals;Export;3882;129;No Quantity;;01_live_animals
Aruba;2013;010600;Animals, live, except farm animals;Import;130494;1074;No Quantity;;01_live_animals
Aruba;2012;010111;Horses, live pure-bred breeding;Import;18577;3350;No Quantity;;01_live_animals
Aruba;2012;010111;Horses, live pure-bred breeding;Export;42783;12312;Number of items;2;01_live_animals
Aruba;2012;010119;Horses, live except pure-bred breeding;Import;64130;6222;No Quantity;;01_live_animals
Aruba;2012;010290;Bovine animals, live, except pure-bred breeding;Import;72136;2746;Number of items;80;01_live_animals
Aruba;2012;010420;Goats, live;Export;196;35;No Quantity;;01_live_animals
Aruba;2012;010420;Goats, live;Import;159;45;Number of items;2;01_live_animals
Aruba;2012;010511;Fowls, live domestic < 185 grams;Export;2646;102;Number of items;763;01_live_animals
Aruba;2012;010511;Fowls, live domestic < 185 grams;Import;360164;138698;Number of items;112530;01_live_animals
Aruba;2012;010519;Poultry, live except domestic fowls, < 185 grams;Import;26720;28530;Number of items;7416;01_live_animals
Aruba;2012;010591;Fowls, live domestic > 185 grams;Export;48974;2291;No Quantity;;01_live_animals
Aruba;2012;010591;Fowls, live domestic > 185 grams;Import;81712;4213;No Quantity;;01_live_animals
Aruba;2012;010599;Poultry, live except domestic fowls, > 185 grams;Import;517;79;Number of items;51;01_live_animals
Aruba;2012;010600;Animals, live, except farm animals;Export;23742;793;No Quantity;;01_live_animals
Aruba;2012;010600;Animals, live, except farm animals;Import;130535;1714;No Quantity;;01_live_animals
Aruba;2011;010111;Horses, live pure-bred breeding;Import;15815;3125;No Quantity;;01_live_animals
Aruba;2011;010119;Horses, live except pure-bred breeding;Export;4749;1500;No Quantity;;01_live_animals
Aruba;2011;010119;Horses, live except pure-bred breeding;Import;2321;870;No Quantity;;01_live_animals
Aruba;2011;010210;Bovine animals, live pure-bred breeding;Import;5653;800;Number of items;3;01_live_animals
Aruba;2011;010290;Bovine animals, live, except pure-bred breeding;Import;92763;4781;Number of items;100;01_live_animals
Aruba;2011;010310;Swine, live pure-bred breeding;Export;28;10;Number of items;0;01_live_animals
Aruba;2011;010310;Swine, live pure-bred breeding;Import;8425;487;Number of items;10;01_live_animals
Aruba;2011;010410;Sheep, live;Import;24016;1465;No Quantity;;01_live_animals
Aruba;2011;010420;Goats, live;Export;154;33;No Quantity;;01_live_animals
Aruba;2011;010420;Goats, live;Import;30611;2178;No Quantity;;01_live_animals
Aruba;2011;010511;Fowls, live domestic < 185 grams;Export;637;44;Number of items;208;01_live_animals
Aruba;2011;010511;Fowls, live domestic < 185 grams;Import;245153;112008;Number of items;71759;01_live_animals
Aruba;2011;010519;Poultry, live except domestic fowls, < 185 grams;Import;144692;84461;Number of items;30677;01_live_animals
Aruba;2011;010591;Fowls, live domestic > 185 grams;Export;13981;692;No Quantity;;01_live_animals
Aruba;2011;010591;Fowls, live domestic > 185 grams;Import;26063;840;No Quantity;;01_live_animals
Aruba;2011;010599;Poultry, live except domestic fowls, > 185 grams;Import;933;54;Number of items;141;01_live_animals
Aruba;2011;010600;Animals, live, except farm animals;Export;7096;189;No Quantity;;01_live_animals
Aruba;2011;010600;Animals, live, except farm animals;Import;74559;1541;No Quantity;;01_live_animals
Aruba;2010;010111;Horses, live pure-bred breeding;Import;10988;1930;No Quantity;;01_live_animals
Aruba;2010;010119;Horses, live except pure-bred breeding;Export;465;4;No Quantity;;01_live_animals
Aruba;2010;010119;Horses, live except pure-bred breeding;Import;2954;400;No Quantity;;01_live_animals
Aruba;2010;010210;Bovine animals, live pure-bred breeding;Import;53;5;Number of items;0;01_live_animals
Aruba;2010;010290;Bovine animals, live, except pure-bred breeding;Import;46831;3620;Number of items;59;01_live_animals
Aruba;2010;010310;Swine, live pure-bred breeding;Import;22426;780;Number of items;30;01_live_animals
Aruba;2010;010410;Sheep, live;Export;708;40;Number of items;9;01_live_animals
Aruba;2010;010410;Sheep, live;Import;23818;440;Number of items;313;01_live_animals
Aruba;2010;010420;Goats, live;Import;65184;2312;Number of items;1003;01_live_animals
Aruba;2010;010511;Fowls, live domestic < 185 grams;Import;294488;139660;Number of items;85490;01_live_animals
Aruba;2010;010519;Poultry, live except domestic fowls, < 185 grams;Import;97155;74916;Number of items;21820;01_live_animals
Aruba;2010;010591;Fowls, live domestic > 185 grams;Import;38543;1147;No Quantity;;01_live_animals
Aruba;2010;010591;Fowls, live domestic > 185 grams;Export;13163;520;No Quantity;;01_live_animals
Aruba;2010;010600;Animals, live, except farm animals;Import;67664;915;No Quantity;;01_live_animals
Aruba;2010;010600;Animals, live, except farm animals;Export;11442;292;No Quantity;;01_live_animals
Aruba;2009;010111;Horses, live pure-bred breeding;Export;2235;625;No Quantity;;01_live_animals
Aruba;2009;010111;Horses, live pure-bred breeding;Import;7145;1780;No Quantity;;01_live_animals
Aruba;2009;010119;Horses, live except pure-bred breeding;Export;2241;823;No Quantity;;01_live_animals
Aruba;2009;010119;Horses, live except pure-bred breeding;Import;1919;360;No Quantity;;01_live_animals
Aruba;2009;010210;Bovine animals, live pure-bred breeding;Import;309;248;Number of items;0;01_live_animals
Aruba;2009;010290;Bovine animals, live, except pure-bred breeding;Import;18821;1502;Number of items;21;01_live_animals
Aruba;2009;010392;Swine, live except pure-bred breeding > 50 kg;Export;84;20;Number of items;0;01_live_animals
Aruba;2009;010511;Fowls, live domestic < 185 grams;Import;452782;298086;Number of items;144962;01_live_animals
Aruba;2009;010519;Poultry, live except domestic fowls, < 185 grams;Import;63746;52766;No Quantity;;01_live_animals
Aruba;2009;010591;Fowls, live domestic > 185 grams;Export;4473;418;No Quantity;;01_live_animals
Aruba;2009;010591;Fowls, live domestic > 185 grams;Import;62004;1598;No Quantity;;01_live_animals
Aruba;2009;010600;Animals, live, except farm animals;Export;10007;177;No Quantity;;01_live_animals
Aruba;2009;010600;Animals, live, except farm animals;Import;79465;1449;No Quantity;;01_live_animals
Aruba;2005;010119;Horses, live except pure-bred breeding;Import;5745;1250;No Quantity;;01_live_animals
Aruba;2005;010119;Horses, live except pure-bred breeding;Export;1072;73;No Quantity;;01_live_animals
Aruba;2005;010600;Animals, live, except farm animals;Import;83511;2633;No Quantity;;01_live_animals
Aruba;2005;010600;Animals, live, except farm animals;Export;19196;606;No Quantity;;01_live_animals
Australia;2016;010111;Horses, live pure-bred breeding;Export;128577553;900450;Number of items;1882;01_live_animals
Australia;2016;010119;Horses, live except pure-bred breeding;Re-Import;4928989;47240;Number of items;104;01_live_animals
Australia;2016;010119;Horses, live except pure-bred breeding;Export;11812782;153587;Number of items;276;01_live_animals
Australia;2016;010119;Horses, live except pure-bred breeding;Import;90430302;1082493;Number of items;2073;01_live_animals
Australia;2016;010120;Asses, mules and hinnies, live;Export;58473;5805;Number of items;416;01_live_animals
Australia;2016;010120;Asses, mules and hinnies, live;Import;5221;1000;Number of items;2;01_live_animals
Australia;2016;010210;Bovine animals, live pure-bred breeding;Export;138293019;35071238;Number of items;116088;01_live_animals
Australia;2016;010290;Bovine animals, live, except pure-bred breeding;Export;947455270;356789795;Number of items;1036209;01_live_animals
Australia;2016;010310;Swine, live pure-bred breeding;Export;39434;664;Number of items;24;01_live_animals
Australia;2016;010410;Sheep, live;Export;162261760;87199485;Number of items;1870412;01_live_animals
Australia;2016;010410;Sheep, live;Import;137397;16384;Number of items;170;01_live_animals
Australia;2016;010420;Goats, live;Export;5951870;2116875;Number of items;54703;01_live_animals
Australia;2016;010511;Fowls, live domestic < 185 grams;Export;1532654;14040;Number of items;215968;01_live_animals
Australia;2016;010600;Animals, live, except farm animals;Re-Import;5183;84;Number of items;3;01_live_animals
Australia;2016;010600;Animals, live, except farm animals;Export;2853075;70647;Number of items;43944;01_live_animals
Australia;2016;010600;Animals, live, except farm animals;Import;555938;3499;Number of items;1811;01_live_animals
Australia;2015;010111;Horses, live pure-bred breeding;Re-Import;31259;2200;Number of items;5;01_live_animals
Australia;2015;010111;Horses, live pure-bred breeding;Export;116036512;982879;Number of items;2493;01_live_animals
Australia;2015;010111;Horses, live pure-bred breeding;Import;16242005;84535;Number of items;183;01_live_animals
Australia;2015;010119;Horses, live except pure-bred breeding;Re-Import;7714062;91534;Number of items;177;01_live_animals
Australia;2015;010119;Horses, live except pure-bred breeding;Export;2785971;155543;Number of items;255;01_live_animals
Australia;2015;010119;Horses, live except pure-bred breeding;Import;57646013;906607;Number of items;1752;01_live_animals
Australia;2015;010120;Asses, mules and hinnies, live;Export;1439320;15071;Number of items;32;01_live_animals
Australia;2015;010120;Asses, mules and hinnies, live;Import;1337;250;Number of items;1;01_live_animals
Australia;2015;010210;Bovine animals, live pure-bred breeding;Export;163182373;30453019;Number of items;96387;01_live_animals
Australia;2015;010290;Bovine animals, live, except pure-bred breeding;Export;942648000;425004266;Number of items;1239305;01_live_animals
Australia;2015;010310;Swine, live pure-bred breeding;Export;1880;1045;Number of items;19;01_live_animals
Australia;2015;010410;Sheep, live;Export;184920761;96172069;Number of items;1959761;01_live_animals
Australia;2015;010410;Sheep, live;Import;241421;22425;Number of items;278;01_live_animals
Australia;2015;010420;Goats, live;Export;7758582;3223516;Number of items;90190;01_live_animals
Australia;2015;010420;Goats, live;Import;21621;1200;Number of items;23;01_live_animals
Australia;2015;010511;Fowls, live domestic < 185 grams;Export;329323;12041;Number of items;167095;01_live_animals
Australia;2015;010600;Animals, live, except farm animals;Export;4779704;154538;Number of items;47073;01_live_animals
Australia;2015;010600;Animals, live, except farm animals;Import;496164;2921;Number of items;1850;01_live_animals
Australia;2014;010111;Horses, live pure-bred breeding;Re-Import;3518991;2450;Number of items;6;01_live_animals
Australia;2014;010111;Horses, live pure-bred breeding;Export;103699880;976989;Number of items;2408;01_live_animals
Australia;2014;010111;Horses, live pure-bred breeding;Import;37394732;130039;Number of items;273;01_live_animals
Australia;2014;010119;Horses, live except pure-bred breeding;Re-Import;4929085;60683;Number of items;125;01_live_animals
Australia;2014;010119;Horses, live except pure-bred breeding;Export;7365513;140173;Number of items;290;01_live_animals
Australia;2014;010119;Horses, live except pure-bred breeding;Import;60028559;884327;Number of items;1790;01_live_animals
Australia;2014;010120;Asses, mules and hinnies, live;Export;6603097;65944;Number of items;149;01_live_animals
Australia;2014;010210;Bovine animals, live pure-bred breeding;Export;210747337;33127639;Number of items;111445;01_live_animals
Australia;2014;010290;Bovine animals, live, except pure-bred breeding;Export;903986989;407918694;Number of items;1186897;01_live_animals
Australia;2014;010310;Swine, live pure-bred breeding;Export;230224;14000;Number of items;350;01_live_animals
Australia;2014;010410;Sheep, live;Export;211610740;109693778;Number of items;2310155;01_live_animals
Australia;2014;010410;Sheep, live;Import;21572;2000;Number of items;19;01_live_animals
Australia;2014;010420;Goats, live;Export;9377981;3263957;Number of items;88531;01_live_animals
Australia;2014;010511;Fowls, live domestic < 185 grams;Export;305630;6513;Number of items;106183;01_live_animals
Australia;2014;010600;Animals, live, except farm animals;Export;6616391;1020042;Number of items;57646;01_live_animals
Australia;2014;010600;Animals, live, except farm animals;Import;492934;4780;Number of items;1718;01_live_animals
Australia;2013;010111;Horses, live pure-bred breeding;Re-Import;2052599;7107;Number of items;16;01_live_animals
Australia;2013;010111;Horses, live pure-bred breeding;Export;82735548;793297;Number of items;27583;01_live_animals
Australia;2013;010111;Horses, live pure-bred breeding;Import;28258987;125207;Number of items;265;01_live_animals
Australia;2013;010119;Horses, live except pure-bred breeding;Re-Import;2787174;39800;Number of items;71;01_live_animals
Australia;2013;010119;Horses, live except pure-bred breeding;Export;6981667;136573;Number of items;280;01_live_animals
Australia;2013;010119;Horses, live except pure-bred breeding;Import;66529337;1840367;Number of items;2145;01_live_animals
Australia;2013;010120;Asses, mules and hinnies, live;Export;7607668;101900;Number of items;207;01_live_animals
Australia;2013;010120;Asses, mules and hinnies, live;Import;32915;1500;Number of items;2;01_live_animals
Australia;2013;010210;Bovine animals, live pure-bred breeding;Export;237718425;40896023;Number of items;125356;01_live_animals
Australia;2013;010290;Bovine animals, live, except pure-bred breeding;Export;491279967;239966574;Number of items;725968;01_live_animals
Australia;2013;010310;Swine, live pure-bred breeding;Export;345256;17205;Number of items;323;01_live_animals
Australia;2013;010410;Sheep, live;Export;166113231;93892495;Number of items;1973418;01_live_animals
Australia;2013;010410;Sheep, live;Import;254153;17750;Number of items;285;01_live_animals
Australia;2013;010420;Goats, live;Export;8081227;2819705;Number of items;75107;01_live_animals
Australia;2013;010511;Fowls, live domestic < 185 grams;Export;1165708;15747;Number of items;258474;01_live_animals
Australia;2013;010600;Animals, live, except farm animals;Export;5190552;192775;Number of items;139858;01_live_animals
Australia;2013;010600;Animals, live, except farm animals;Import;566708;4119;Number of items;1968;01_live_animals
Australia;2012;010111;Horses, live pure-bred breeding;Re-Import;4796047;6000;Number of items;12;01_live_animals
Australia;2012;010111;Horses, live pure-bred breeding;Export;137490879;672650;Number of items;1350;01_live_animals
Australia;2012;010111;Horses, live pure-bred breeding;Import;25830296;131510;Number of items;252;01_live_animals
Australia;2012;010119;Horses, live except pure-bred breeding;Re-Import;2785985;37500;Number of items;100;01_live_animals
Australia;2012;010119;Horses, live except pure-bred breeding;Export;6986406;120600;Number of items;240;01_live_animals
Australia;2012;010119;Horses, live except pure-bred breeding;Import;75865723;1975617;Number of items;2182;01_live_animals
Australia;2012;010120;Asses, mules and hinnies, live;Export;7607188;176150;Number of items;213;01_live_animals
Australia;2012;010120;Asses, mules and hinnies, live;Import;5752;;Number of items;2;01_live_animals
Australia;2012;010210;Bovine animals, live pure-bred breeding;Export;244726073;30902890;Number of items;103448;01_live_animals
Australia;2012;010290;Bovine animals, live, except pure-bred breeding;Export;382548810;165733523;Number of items;514379;01_live_animals
Australia;2012;010410;Sheep, live;Export;286905306;106033215;Number of items;2279622;01_live_animals
Australia;2012;010410;Sheep, live;Import;400059;25285;Number of items;350;01_live_animals
Australia;2012;010420;Goats, live;Export;9328288;2383730;Number of items;61880;01_live_animals
Australia;2012;010511;Fowls, live domestic < 185 grams;Export;4237840;52362;Number of items;801552;01_live_animals
Australia;2012;010600;Animals, live, except farm animals;Re-Import;248549;360;Number of items;1060;01_live_animals
Australia;2012;010600;Animals, live, except farm animals;Export;4267710;63519;Number of items;92200;01_live_animals
Australia;2012;010600;Animals, live, except farm animals;Import;1196688;3556;Number of items;3641;01_live_animals
Australia;2011;010111;Horses, live pure-bred breeding;Re-Import;377767;4000;Number of items;8;01_live_animals
Australia;2011;010111;Horses, live pure-bred breeding;Export;81324694;679492;Number of items;1222;01_live_animals
Australia;2011;010111;Horses, live pure-bred breeding;Import;19320889;140024;Number of items;283;01_live_animals
Australia;2011;010119;Horses, live except pure-bred breeding;Re-Import;4825048;51450;Number of items;125;01_live_animals
Australia;2011;010119;Horses, live except pure-bred breeding;Export;18582999;409380;Number of items;837;01_live_animals
Australia;2011;010119;Horses, live except pure-bred breeding;Import;94522056;1933084;Number of items;2526;01_live_animals
Australia;2011;010210;Bovine animals, live pure-bred breeding;Export;170350638;23437491;Number of items;72917;01_live_animals
Australia;2011;010290;Bovine animals, live, except pure-bred breeding;Export;479650821;194621105;Number of items;621879;01_live_animals
Australia;2011;010410;Sheep, live;Export;338952779;114651779;Number of items;2457948;01_live_animals
Australia;2011;010410;Sheep, live;Import;126641;9418;Number of items;114;01_live_animals
Australia;2011;010420;Goats, live;Export;8686375;1959657;Number of items;63263;01_live_animals
Australia;2011;010511;Fowls, live domestic < 185 grams;Export;5360146;64848;Number of items;712054;01_live_animals
Australia;2011;010519;Poultry, live except domestic fowls, < 185 grams;Export;12636;30;Number of items;561;01_live_animals
Australia;2011;010600;Animals, live, except farm animals;Re-Import;498529;476;Number of items;1443;01_live_animals
Australia;2011;010600;Animals, live, except farm animals;Export;3574158;60657;Number of items;51218;01_live_animals
Australia;2011;010600;Animals, live, except farm animals;Import;1140937;2773;Number of items;4139;01_live_animals
Australia;2010;010111;Horses, live pure-bred breeding;Re-Import;461712;1000;Number of items;2;01_live_animals
Australia;2010;010111;Horses, live pure-bred breeding;Export;77801992;825550;Number of items;1521;01_live_animals
Australia;2010;010111;Horses, live pure-bred breeding;Import;27035551;129500;Number of items;259;01_live_animals
Australia;2010;010119;Horses, live except pure-bred breeding;Re-Import;1938133;10500;Number of items;22;01_live_animals
Australia;2010;010119;Horses, live except pure-bred breeding;Export;25519993;577550;Number of items;1632;01_live_animals
Australia;2010;010119;Horses, live except pure-bred breeding;Import;88126910;982832;Number of items;1829;01_live_animals
Australia;2010;010210;Bovine animals, live pure-bred breeding;Export;93726454;17275811;Number of items;53290;01_live_animals
Australia;2010;010290;Bovine animals, live, except pure-bred breeding;Export;535985771;273291754;Number of items;821626;01_live_animals
Australia;2010;010310;Swine, live pure-bred breeding;Export;99352;13147;Number of items;197;01_live_animals
Australia;2010;010391;Swine, live except pure-bred breeding < 50 kg;Export;62855;1880;Number of items;52;01_live_animals
Australia;2010;010410;Sheep, live;Export;296700839;137935455;Number of items;2968571;01_live_animals
Australia;2010;010410;Sheep, live;Import;45784;3075;Number of items;47;01_live_animals
Australia;2010;010420;Goats, live;Export;9517623;2856042;Number of items;77414;01_live_animals
Australia;2010;010511;Fowls, live domestic < 185 grams;Export;5904594;62849;Number of items;672349;01_live_animals
Australia;2010;010600;Animals, live, except farm animals;Re-Import;445134;640;Number of items;1706;01_live_animals
Australia;2010;010600;Animals, live, except farm animals;Export;7034419;192610;Number of items;91681;01_live_animals
Australia;2010;010600;Animals, live, except farm animals;Import;1665824;6869;Number of items;3945;01_live_animals
Australia;2009;010111;Horses, live pure-bred breeding;Re-Import;239510;1500;Number of items;3;01_live_animals
Australia;2009;010111;Horses, live pure-bred breeding;Export;79860712;815825;Number of items;1671;01_live_animals
Australia;2009;010111;Horses, live pure-bred breeding;Import;30261209;150900;Number of items;303;01_live_animals
Australia;2009;010119;Horses, live except pure-bred breeding;Re-Import;5418537;50750;Number of items;91;01_live_animals
Australia;2009;010119;Horses, live except pure-bred breeding;Export;24697830;663515;Number of items;1297;01_live_animals
Australia;2009;010119;Horses, live except pure-bred breeding;Import;56256587;874080;Number of items;1657;01_live_animals
Australia;2009;010210;Bovine animals, live pure-bred breeding;Export;60278570;11444310;Number of items;32802;01_live_animals
Australia;2009;010290;Bovine animals, live, except pure-bred breeding;Export;463016978;315549268;Number of items;921341;01_live_animals
Australia;2009;010310;Swine, live pure-bred breeding;Export;65170;4600;Number of items;83;01_live_animals
Australia;2009;010410;Sheep, live;Export;253580902;174758067;Number of items;3567609;01_live_animals
Australia;2009;010410;Sheep, live;Import;7833;208;Number of items;2;01_live_animals
Australia;2009;010420;Goats, live;Export;9022826;3134679;Number of items;97621;01_live_animals
Australia;2009;010511;Fowls, live domestic < 185 grams;Export;6787735;93810;Number of items;1634948;01_live_animals
Australia;2009;010519;Poultry, live except domestic fowls, < 185 grams;Export;13683;150;Number of items;1500;01_live_animals
Australia;2009;010599;Poultry, live except domestic fowls, > 185 grams;Export;2356;13;Number of items;13;01_live_animals
Australia;2009;010600;Animals, live, except farm animals;Re-Import;288589;325;Number of items;9;01_live_animals
Australia;2009;010600;Animals, live, except farm animals;Export;7114924;162609;Number of items;93200;01_live_animals
Australia;2009;010600;Animals, live, except farm animals;Import;1012525;7041;Number of items;1512;01_live_animals
Australia;2008;010111;Horses, live pure-bred breeding;Re-Import;212749;450;Number of items;4;01_live_animals
Australia;2008;010111;Horses, live pure-bred breeding;Export;95795553;631400;Number of items;1296;01_live_animals
Australia;2008;010111;Horses, live pure-bred breeding;Import;52232003;292630;Number of items;580;01_live_animals
Australia;2008;010119;Horses, live except pure-bred breeding;Re-Import;4634686;31750;Number of items;174;01_live_animals
Australia;2008;010119;Horses, live except pure-bred breeding;Export;17226538;655825;Number of items;1016;01_live_animals
Australia;2008;010119;Horses, live except pure-bred breeding;Import;75436575;821435;Number of items;2127;01_live_animals
Australia;2008;010210;Bovine animals, live pure-bred breeding;Export;93907005;18883868;Number of items;52885;01_live_animals
Australia;2008;010290;Bovine animals, live, except pure-bred breeding;Export;443246918;267719183;Number of items;815625;01_live_animals
Australia;2008;010310;Swine, live pure-bred breeding;Export;250610;14000;Number of items;312;01_live_animals
Australia;2008;010410;Sheep, live;Export;270403246;204491316;Number of items;4214989;01_live_animals
Australia;2008;010410;Sheep, live;Import;5809;316;Number of items;3;01_live_animals
Australia;2008;010420;Goats, live;Export;7737764;2639271;Number of items;79763;01_live_animals
Australia;2008;010511;Fowls, live domestic < 185 grams;Export;5315714;102904;Number of items;2035746;01_live_animals
Australia;2008;010519;Poultry, live except domestic fowls, < 185 grams;Export;58442;1010;Number of items;4680;01_live_animals
Australia;2008;010591;Fowls, live domestic > 185 grams;Export;4122;15;Number of items;15;01_live_animals
Australia;2008;010599;Poultry, live except domestic fowls, > 185 grams;Export;8841;117;Number of items;35;01_live_animals
Australia;2008;010600;Animals, live, except farm animals;Export;8348397;302949;Number of items;124698;01_live_animals
Australia;2008;010600;Animals, live, except farm animals;Import;917230;6467;Number of items;2451;01_live_animals
Australia;2007;010111;Horses, live pure-bred breeding;Export;64650834;674954;Number of items;1298;01_live_animals
Australia;2007;010111;Horses, live pure-bred breeding;Import;44972245;323917;Number of items;672;01_live_animals
Australia;2007;010119;Horses, live except pure-bred breeding;Re-Import;1576298;32700;Number of items;96;01_live_animals
Australia;2007;010119;Horses, live except pure-bred breeding;Export;35049306;501730;Number of items;1075;01_live_animals
Australia;2007;010119;Horses, live except pure-bred breeding;Import;51728938;700500;Number of items;1757;01_live_animals
Australia;2007;010210;Bovine animals, live pure-bred breeding;Export;64135679;17983124;Number of items;50655;01_live_animals
Australia;2007;010290;Bovine animals, live, except pure-bred breeding;Export;372368416;230070588;Number of items;668827;01_live_animals
Australia;2007;010310;Swine, live pure-bred breeding;Export;481270;38617;Number of items;468;01_live_animals
Australia;2007;010410;Sheep, live;Export;219992664;184697135;Number of items;3773029;01_live_animals
