country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Belarus;2011;010392;Swine, live except pure-bred breeding > 50 kg;Export;28988600;11283026;Number of items;109075;01_live_animals
Belarus;2011;010392;Swine, live except pure-bred breeding > 50 kg;Import;2952000;419373;Number of items;3962;01_live_animals
Belarus;2011;010410;Sheep, live;Import;47300;7378;Number of items;204;01_live_animals
Belarus;2011;010511;Fowls, live domestic < 185 grams;Import;11806100;628909;Number of items;13932650;01_live_animals
Belarus;2011;010519;Poultry, live except domestic fowls, < 185 grams;Export;1300;47;Number of items;850;01_live_animals
Belarus;2011;010519;Poultry, live except domestic fowls, < 185 grams;Import;296100;6013;Number of items;108300;01_live_animals
Belarus;2011;010600;Animals, live, except farm animals;Export;78400;10470;Number of items;850;01_live_animals
Belarus;2011;010600;Animals, live, except farm animals;Import;922000;24285;Number of items;92402820;01_live_animals
Belarus;2010;010111;Horses, live pure-bred breeding;Import;7100;1800;Number of items;12;01_live_animals
Belarus;2010;010119;Horses, live except pure-bred breeding;Export;551000;302925;Number of items;573;01_live_animals
Belarus;2010;010119;Horses, live except pure-bred breeding;Import;12000;4770;Number of items;12;01_live_animals
Belarus;2010;010210;Bovine animals, live pure-bred breeding;Export;1618200;237281;Number of items;477;01_live_animals
Belarus;2010;010210;Bovine animals, live pure-bred breeding;Import;2186300;369195;Number of items;761;01_live_animals
Belarus;2010;010290;Bovine animals, live, except pure-bred breeding;Export;76200;600;Number of items;2;01_live_animals
Belarus;2010;010310;Swine, live pure-bred breeding;Import;1706800;125352;Number of items;1471;01_live_animals
Belarus;2010;010392;Swine, live except pure-bred breeding > 50 kg;Export;12258600;5655264;Number of items;54233;01_live_animals
Belarus;2010;010392;Swine, live except pure-bred breeding > 50 kg;Import;372800;47705;Number of items;391;01_live_animals
Belarus;2010;010420;Goats, live;Export;100;30;Number of items;2;01_live_animals
Belarus;2010;010420;Goats, live;Import;900;100;Number of items;5;01_live_animals
Belarus;2010;010511;Fowls, live domestic < 185 grams;Import;11828300;534974;Number of items;12817437;01_live_animals
Belarus;2010;010519;Poultry, live except domestic fowls, < 185 grams;Import;245300;6235;Number of items;115000;01_live_animals
Belarus;2010;010600;Animals, live, except farm animals;Export;105500;15009;Number of items;151331;01_live_animals
Belarus;2010;010600;Animals, live, except farm animals;Import;737200;16441;Number of items;55104249;01_live_animals
Belarus;2009;010119;Horses, live except pure-bred breeding;Export;1074400;653615;Number of items;1212;01_live_animals
Belarus;2009;010119;Horses, live except pure-bred breeding;Import;46200;12220;Number of items;28;01_live_animals
Belarus;2009;010210;Bovine animals, live pure-bred breeding;Export;1116900;189137;Number of items;395;01_live_animals
Belarus;2009;010210;Bovine animals, live pure-bred breeding;Import;108100;15275;Number of items;45;01_live_animals
Belarus;2009;010290;Bovine animals, live, except pure-bred breeding;Export;969700;161190;Number of items;305;01_live_animals
Belarus;2009;010310;Swine, live pure-bred breeding;Import;3215500;287456;Number of items;3273;01_live_animals
Belarus;2009;010392;Swine, live except pure-bred breeding > 50 kg;Export;729700;355915;Number of items;3450;01_live_animals
Belarus;2009;010392;Swine, live except pure-bred breeding > 50 kg;Import;39200;5415;Number of items;45;01_live_animals
Belarus;2009;010420;Goats, live;Export;10600;5000;Number of items;105;01_live_animals
Belarus;2009;010420;Goats, live;Import;1600;533;Number of items;16;01_live_animals
Belarus;2009;010511;Fowls, live domestic < 185 grams;Import;12635300;516867;Number of items;12701733;01_live_animals
Belarus;2009;010519;Poultry, live except domestic fowls, < 185 grams;Import;252500;3674;Number of items;61200;01_live_animals
Belarus;2009;010600;Animals, live, except farm animals;Export;77800;11554;Number of items;994;01_live_animals
Belarus;2009;010600;Animals, live, except farm animals;Import;262600;2752;Number of items;17943725;01_live_animals
Belarus;2008;010111;Horses, live pure-bred breeding;Import;33300;1130;Number of items;9;01_live_animals
Belarus;2008;010119;Horses, live except pure-bred breeding;Export;1364800;915444;Number of items;1912;01_live_animals
Belarus;2008;010119;Horses, live except pure-bred breeding;Import;84900;21620;Number of items;54;01_live_animals
Belarus;2008;010210;Bovine animals, live pure-bred breeding;Export;6534300;981424;Number of items;2342;01_live_animals
Belarus;2008;010210;Bovine animals, live pure-bred breeding;Import;2963100;394874;Number of items;987;01_live_animals
Belarus;2008;010310;Swine, live pure-bred breeding;Import;834300;57095;Number of items;519;01_live_animals
Belarus;2008;010392;Swine, live except pure-bred breeding > 50 kg;Import;1017000;193953;Number of items;1938;01_live_animals
Belarus;2008;010511;Fowls, live domestic < 185 grams;Import;16915400;711319;Number of items;17434104;01_live_animals
Belarus;2008;010519;Poultry, live except domestic fowls, < 185 grams;Import;227700;6159;Number of items;104075;01_live_animals
Belarus;2008;010600;Animals, live, except farm animals;Export;77700;10660;Number of items;90001280;01_live_animals
Belarus;2008;010600;Animals, live, except farm animals;Import;1133800;49677;Number of items;82903;01_live_animals
Belarus;2007;010111;Horses, live pure-bred breeding;Import;51400;7860;Number of items;17;01_live_animals
Belarus;2007;010111;Horses, live pure-bred breeding;Export;36500;8510;Number of items;19;01_live_animals
Belarus;2007;010119;Horses, live except pure-bred breeding;Import;856000;90495;Number of items;189;01_live_animals
Belarus;2007;010119;Horses, live except pure-bred breeding;Export;1749700;1287899;Number of items;2700;01_live_animals
Belarus;2007;010210;Bovine animals, live pure-bred breeding;Import;4808300;955554;Number of items;1770;01_live_animals
Belarus;2007;010210;Bovine animals, live pure-bred breeding;Export;1599800;354064;Number of items;832;01_live_animals
Belarus;2007;010290;Bovine animals, live, except pure-bred breeding;Export;508700;97260;Number of items;222;01_live_animals
Belarus;2007;010310;Swine, live pure-bred breeding;Import;1735500;83137;Number of items;1051;01_live_animals
Belarus;2007;010392;Swine, live except pure-bred breeding > 50 kg;Import;233500;22160;Number of items;1411;01_live_animals
Belarus;2007;010420;Goats, live;Import;28800;3111;Number of items;107;01_live_animals
Belarus;2007;010511;Fowls, live domestic < 185 grams;Import;12293000;665888;Number of items;15182422;01_live_animals
Belarus;2007;010519;Poultry, live except domestic fowls, < 185 grams;Import;214200;4702;Number of items;75270;01_live_animals
Belarus;2007;010599;Poultry, live except domestic fowls, > 185 grams;Import;67800;1075;Number of items;4300;01_live_animals
Belarus;2007;010600;Animals, live, except farm animals;Import;851200;38673;Number of items;370182;01_live_animals
Belarus;2007;010600;Animals, live, except farm animals;Export;126700;10364;Number of items;2743;01_live_animals
Belarus;2006;010119;Horses, live except pure-bred breeding;Import;349300;19890;Number of items;45;01_live_animals
Belarus;2006;010119;Horses, live except pure-bred breeding;Export;2221500;1885122;Number of items;4307;01_live_animals
Belarus;2006;010210;Bovine animals, live pure-bred breeding;Import;5934000;1474688;Number of items;2742;01_live_animals
Belarus;2006;010310;Swine, live pure-bred breeding;Import;842600;79510;Number of items;726;01_live_animals
Belarus;2006;010392;Swine, live except pure-bred breeding > 50 kg;Import;3800;410;Number of items;4;01_live_animals
Belarus;2006;010410;Sheep, live;Import;12700;2076;Number of items;37;01_live_animals
Belarus;2006;010420;Goats, live;Import;6200;857;Number of items;24;01_live_animals
Belarus;2006;010511;Fowls, live domestic < 185 grams;Import;10484500;688078;Number of items;16400935;01_live_animals
Belarus;2006;010519;Poultry, live except domestic fowls, < 185 grams;Import;141000;2667;Number of items;40350;01_live_animals
Belarus;2006;010600;Animals, live, except farm animals;Import;369600;11333;Number of items;546840;01_live_animals
Belarus;2006;010600;Animals, live, except farm animals;Export;85300;5877;Number of items;530043;01_live_animals
Belarus;2005;010111;Horses, live pure-bred breeding;Import;19100;6434;Number of items;15;01_live_animals
Belarus;2005;010119;Horses, live except pure-bred breeding;Import;99700;82191;Number of items;196;01_live_animals
Belarus;2005;010119;Horses, live except pure-bred breeding;Export;2714600;2475325;Number of items;5655;01_live_animals
Belarus;2005;010210;Bovine animals, live pure-bred breeding;Import;4662900;1325047;Number of items;2322;01_live_animals
Belarus;2005;010210;Bovine animals, live pure-bred breeding;Export;139900;45656;Number of items;92;01_live_animals
Belarus;2005;010290;Bovine animals, live, except pure-bred breeding;Export;30400;24384;Number of items;80;01_live_animals
Belarus;2005;010310;Swine, live pure-bred breeding;Import;606300;62925;Number of items;541;01_live_animals
Belarus;2005;010391;Swine, live except pure-bred breeding < 50 kg;Import;7800;910;Number of items;7;01_live_animals
Belarus;2005;010392;Swine, live except pure-bred breeding > 50 kg;Import;48900;6350;Number of items;50;01_live_animals
Belarus;2005;010392;Swine, live except pure-bred breeding > 50 kg;Export;16700;10050;Number of items;82;01_live_animals
Belarus;2005;010410;Sheep, live;Import;10100;7178;Number of items;206;01_live_animals
Belarus;2005;010420;Goats, live;Import;2800;682;Number of items;19;01_live_animals
Belarus;2005;010511;Fowls, live domestic < 185 grams;Import;10876600;839016;Number of items;20119315;01_live_animals
Belarus;2005;010519;Poultry, live except domestic fowls, < 185 grams;Import;91100;2601;Number of items;40535;01_live_animals
Belarus;2005;010600;Animals, live, except farm animals;Import;432800;22361;Number of items;24226;01_live_animals
Belarus;2005;010600;Animals, live, except farm animals;Export;712500;21926;Number of items;4162;01_live_animals
Belarus;2004;010119;Horses, live except pure-bred breeding;Import;265400;231826;Number of items;488;01_live_animals
Belarus;2004;010119;Horses, live except pure-bred breeding;Export;3272800;3233602;Number of items;7378;01_live_animals
Belarus;2004;010210;Bovine animals, live pure-bred breeding;Import;612500;165297;Number of items;290;01_live_animals
Belarus;2004;010210;Bovine animals, live pure-bred breeding;Export;9900;1800;Number of items;30;01_live_animals
Belarus;2004;010290;Bovine animals, live, except pure-bred breeding;Export;151800;179174;Number of items;720;01_live_animals
Belarus;2004;010310;Swine, live pure-bred breeding;Import;110800;10920;Number of items;84;01_live_animals
Belarus;2004;010391;Swine, live except pure-bred breeding < 50 kg;Export;33100;28140;Number of items;285;01_live_animals
Belarus;2004;010392;Swine, live except pure-bred breeding > 50 kg;Import;14800;2089;Number of items;15;01_live_animals
Belarus;2004;010392;Swine, live except pure-bred breeding > 50 kg;Export;163000;119977;Number of items;1072;01_live_animals
Belarus;2004;010420;Goats, live;Import;300;183;Number of items;14;01_live_animals
Belarus;2004;010511;Fowls, live domestic < 185 grams;Import;13203900;1164466;Number of items;28407173;01_live_animals
Belarus;2004;010519;Poultry, live except domestic fowls, < 185 grams;Import;21300;683;Number of items;10500;01_live_animals
Belarus;2004;010591;Fowls, live domestic > 185 grams;Import;34900;37420;Number of items;70500;01_live_animals
Belarus;2004;010599;Poultry, live except domestic fowls, > 185 grams;Import;7800;1270;Number of items;1030;01_live_animals
Belarus;2004;010600;Animals, live, except farm animals;Import;499300;22597;Number of items;47687;01_live_animals
Belarus;2004;010600;Animals, live, except farm animals;Export;330000;18730;Number of items;7455;01_live_animals
Belarus;2003;010111;Horses, live pure-bred breeding;Import;20700;21;No Quantity;;01_live_animals
Belarus;2003;010119;Horses, live except pure-bred breeding;Import;203900;402;Number of items;18;01_live_animals
Belarus;2003;010119;Horses, live except pure-bred breeding;Export;2628900;6387;Number of items;311;01_live_animals
Belarus;2003;010210;Bovine animals, live pure-bred breeding;Import;35600;7;Number of items;28;01_live_animals
Belarus;2003;010210;Bovine animals, live pure-bred breeding;Export;172400;226;Number of items;138;01_live_animals
Belarus;2003;010290;Bovine animals, live, except pure-bred breeding;Export;96300;458;Number of items;197;01_live_animals
Belarus;2003;010310;Swine, live pure-bred breeding;Import;98600;105;No Quantity;;01_live_animals
Belarus;2003;010391;Swine, live except pure-bred breeding < 50 kg;Import;500;1;No Quantity;;01_live_animals
Belarus;2003;010391;Swine, live except pure-bred breeding < 50 kg;Export;500;30;No Quantity;;01_live_animals
Belarus;2003;010392;Swine, live except pure-bred breeding > 50 kg;Import;36000;339;No Quantity;;01_live_animals
Belarus;2003;010392;Swine, live except pure-bred breeding > 50 kg;Export;215400;1677;No Quantity;;01_live_animals
Belarus;2003;010410;Sheep, live;Import;14700;30;No Quantity;;01_live_animals
Belarus;2003;010420;Goats, live;Import;700;3;No Quantity;;01_live_animals
Belarus;2003;010511;Fowls, live domestic < 185 grams;Import;6248800;13489804;Number of items;2141198;01_live_animals
Belarus;2003;010519;Poultry, live except domestic fowls, < 185 grams;Export;14200;8500;No Quantity;;01_live_animals
Belarus;2003;010591;Fowls, live domestic > 185 grams;Import;157600;67500;No Quantity;;01_live_animals
Belarus;2003;010591;Fowls, live domestic > 185 grams;Export;10600;7021;No Quantity;;01_live_animals
Belarus;2003;010600;Animals, live, except farm animals;Import;112400;20757;No Quantity;;01_live_animals
Belarus;2003;010600;Animals, live, except farm animals;Export;196400;5119;No Quantity;;01_live_animals
Belarus;2002;010111;Horses, live pure-bred breeding;Import;10400;4050;Number of items;10;01_live_animals
Belarus;2002;010119;Horses, live except pure-bred breeding;Import;24900;27404;Number of items;65;01_live_animals
Belarus;2002;010119;Horses, live except pure-bred breeding;Export;1134000;1098701;Number of items;2516;01_live_animals
Belarus;2002;010290;Bovine animals, live, except pure-bred breeding;Export;13000;5894;Number of items;16;01_live_animals
Belarus;2002;010310;Swine, live pure-bred breeding;Import;10200;1394;Number of items;16;01_live_animals
Belarus;2002;010310;Swine, live pure-bred breeding;Export;3800;1500;Number of items;190;01_live_animals
Belarus;2002;010392;Swine, live except pure-bred breeding > 50 kg;Export;612200;582621;Number of items;4032;01_live_animals
Belarus;2002;010511;Fowls, live domestic < 185 grams;Import;2585400;295734;Number of items;7510734;01_live_animals
Belarus;2002;010519;Poultry, live except domestic fowls, < 185 grams;Export;14200;723;Number of items;8500;01_live_animals
Belarus;2002;010591;Fowls, live domestic > 185 grams;Import;89000;54000;Number of items;50000;01_live_animals
Belarus;2002;010591;Fowls, live domestic > 185 grams;Export;17500;9161;Number of items;12100;01_live_animals
Belarus;2002;010600;Animals, live, except farm animals;Import;173800;8750;Number of items;8876;01_live_animals
Belarus;2002;010600;Animals, live, except farm animals;Export;23300;1902;Number of items;457;01_live_animals
Belarus;2001;010111;Horses, live pure-bred breeding;Import;4100;1900;Number of items;4;01_live_animals
Belarus;2001;010111;Horses, live pure-bred breeding;Export;4700;1000;Number of items;2;01_live_animals
Belarus;2001;010119;Horses, live except pure-bred breeding;Import;51300;38869;Number of items;87;01_live_animals
Belarus;2001;010119;Horses, live except pure-bred breeding;Export;1551800;1692026;Number of items;4127;01_live_animals
Belarus;2001;010210;Bovine animals, live pure-bred breeding;Import;24100;17930;Number of items;57;01_live_animals
Belarus;2001;010210;Bovine animals, live pure-bred breeding;Export;116300;74563;Number of items;216;01_live_animals
Belarus;2001;010290;Bovine animals, live, except pure-bred breeding;Export;9200;2760;Number of items;92;01_live_animals
Belarus;2001;010310;Swine, live pure-bred breeding;Import;77100;14090;Number of items;164;01_live_animals
Belarus;2001;010310;Swine, live pure-bred breeding;Export;129100;115050;Number of items;929;01_live_animals
Belarus;2001;010392;Swine, live except pure-bred breeding > 50 kg;Import;10400;2300;Number of items;20;01_live_animals
Belarus;2001;010392;Swine, live except pure-bred breeding > 50 kg;Export;45000;38415;Number of items;264;01_live_animals
Belarus;2001;010410;Sheep, live;Import;5100;943;Number of items;10;01_live_animals
Belarus;2001;010511;Fowls, live domestic < 185 grams;Import;1283400;142175;Number of items;3488280;01_live_animals
Belarus;2001;010511;Fowls, live domestic < 185 grams;Export;17700;4610;Number of items;46560;01_live_animals
Belarus;2001;010519;Poultry, live except domestic fowls, < 185 grams;Export;15000;450;Number of items;9000;01_live_animals
Belarus;2001;010599;Poultry, live except domestic fowls, > 185 grams;Export;18500;12790;Number of items;5051;01_live_animals
Belarus;2001;010600;Animals, live, except farm animals;Import;250000;12067;Number of items;4034245;01_live_animals
Belarus;2001;010600;Animals, live, except farm animals;Export;148200;20786;Number of items;2003084;01_live_animals
Belarus;2000;010111;Horses, live pure-bred breeding;Export;32300;1700;Number of items;3;01_live_animals
Belarus;2000;010119;Horses, live except pure-bred breeding;Import;5000;8250;Number of items;19;01_live_animals
Belarus;2000;010119;Horses, live except pure-bred breeding;Export;959800;1137794;Number of items;2777;01_live_animals
Belarus;2000;010290;Bovine animals, live, except pure-bred breeding;Export;600;1084;Number of items;3;01_live_animals
Belarus;2000;010310;Swine, live pure-bred breeding;Import;13700;2886;Number of items;32;01_live_animals
Belarus;2000;010310;Swine, live pure-bred breeding;Export;284700;311276;Number of items;2436;01_live_animals
Belarus;2000;010391;Swine, live except pure-bred breeding < 50 kg;Export;29100;22886;Number of items;132;01_live_animals
Belarus;2000;010392;Swine, live except pure-bred breeding > 50 kg;Import;121900;169685;Number of items;1882;01_live_animals
Belarus;2000;010392;Swine, live except pure-bred breeding > 50 kg;Export;97000;71938;Number of items;540;01_live_animals
Belarus;2000;010410;Sheep, live;Import;8000;2309;Number of items;30;01_live_animals
Belarus;2000;010410;Sheep, live;Export;500;330;Number of items;16;01_live_animals
Belarus;2000;010511;Fowls, live domestic < 185 grams;Import;267500;38782;Number of items;976800;01_live_animals
Belarus;2000;010511;Fowls, live domestic < 185 grams;Export;62000;4800;Number of items;106065;01_live_animals
Belarus;2000;010519;Poultry, live except domestic fowls, < 185 grams;Export;400;35;Number of items;400;01_live_animals
Belarus;2000;010591;Fowls, live domestic > 185 grams;Export;17100;14601;Number of items;12297;01_live_animals
Belarus;2000;010599;Poultry, live except domestic fowls, > 185 grams;Export;15200;9468;Number of items;2012;01_live_animals
Belarus;2000;010600;Animals, live, except farm animals;Import;130900;5785;Number of items;1505530;01_live_animals
Belarus;2000;010600;Animals, live, except farm animals;Export;26500;8090;Number of items;685;01_live_animals
Belarus;1999;010119;Horses, live except pure-bred breeding;Export;742498;961259;Weight in kilograms;961259;01_live_animals
Belarus;1999;010210;Bovine animals, live pure-bred breeding;Import;33399;14562;Weight in kilograms;14562;01_live_animals
Belarus;1999;010210;Bovine animals, live pure-bred breeding;Export;11199;4937;Weight in kilograms;4937;01_live_animals
Belarus;1999;010290;Bovine animals, live, except pure-bred breeding;Import;599;1062;Weight in kilograms;1062;01_live_animals
Belarus;1999;010290;Bovine animals, live, except pure-bred breeding;Export;3899;3687;Weight in kilograms;3687;01_live_animals
Belarus;1999;010310;Swine, live pure-bred breeding;Export;1044100;722750;Weight in kilograms;722750;01_live_animals
Belarus;1999;010391;Swine, live except pure-bred breeding < 50 kg;Import;99;40;Weight in kilograms;40;01_live_animals
Belarus;1999;010392;Swine, live except pure-bred breeding > 50 kg;Export;46899;57261;Weight in kilograms;57261;01_live_animals
Belarus;1999;010410;Sheep, live;Import;9500;1250;Weight in kilograms;1250;01_live_animals
Belarus;1999;010511;Fowls, live domestic < 185 grams;Import;47399;6062;Weight in kilograms;6062;01_live_animals
Belarus;1999;010511;Fowls, live domestic < 185 grams;Export;24300;2862;Weight in kilograms;2862;01_live_animals
Belarus;1999;010600;Animals, live, except farm animals;Import;90695;2195;Weight in kilograms;2195;01_live_animals
Belarus;1999;010600;Animals, live, except farm animals;Export;228498;9960;Weight in kilograms;9960;01_live_animals
Belarus;1998;010119;Horses, live except pure-bred breeding;Import;1199;500;Weight in kilograms;500;01_live_animals
Belarus;1998;010119;Horses, live except pure-bred breeding;Export;653797;730180;Weight in kilograms;730180;01_live_animals
Belarus;1998;010210;Bovine animals, live pure-bred breeding;Import;150299;74647;Weight in kilograms;74647;01_live_animals
Belarus;1998;010210;Bovine animals, live pure-bred breeding;Export;49199;13625;Weight in kilograms;13625;01_live_animals
Belarus;1998;010290;Bovine animals, live, except pure-bred breeding;Import;1722600;2611749;Weight in kilograms;2611749;01_live_animals
Belarus;1998;010290;Bovine animals, live, except pure-bred breeding;Export;43900;20026;Weight in kilograms;20026;01_live_animals
Belarus;1998;010310;Swine, live pure-bred breeding;Import;64999;21273;Weight in kilograms;21273;01_live_animals
Belarus;1998;010310;Swine, live pure-bred breeding;Export;588600;253406;Weight in kilograms;253406;01_live_animals
Belarus;1998;010391;Swine, live except pure-bred breeding < 50 kg;Export;5100;2375;Weight in kilograms;2375;01_live_animals
Belarus;1998;010392;Swine, live except pure-bred breeding > 50 kg;Import;8399;4812;Weight in kilograms;4812;01_live_animals
Belarus;1998;010392;Swine, live except pure-bred breeding > 50 kg;Export;505600;295687;Weight in kilograms;295687;01_live_animals
Belarus;1998;010511;Fowls, live domestic < 185 grams;Import;559699;8625;Weight in kilograms;8625;01_live_animals
Belarus;1998;010511;Fowls, live domestic < 185 grams;Export;17000;1625;Weight in kilograms;1625;01_live_animals
Belarus;1998;010591;Fowls, live domestic > 185 grams;Export;199;74;Weight in kilograms;74;01_live_animals
Belarus;1998;010600;Animals, live, except farm animals;Import;80097;1473;Weight in kilograms;1473;01_live_animals
Belarus;1998;010600;Animals, live, except farm animals;Export;9199;1187;Weight in kilograms;1187;01_live_animals
Belgium;2016;010111;Horses, live pure-bred breeding;Export;32091915;;Number of items;256;01_live_animals
Belgium;2016;010111;Horses, live pure-bred breeding;Import;12220190;;Number of items;231;01_live_animals
Belgium;2016;010119;Horses, live except pure-bred breeding;Export;71035577;;Number of items;1978;01_live_animals
Belgium;2016;010119;Horses, live except pure-bred breeding;Import;106759688;;Number of items;4053;01_live_animals
Belgium;2016;010120;Asses, mules and hinnies, live;Export;12286;;Number of items;48;01_live_animals
Belgium;2016;010120;Asses, mules and hinnies, live;Import;1828;;Number of items;9;01_live_animals
Belgium;2016;010210;Bovine animals, live pure-bred breeding;Export;5173952;1503448;Number of items;2190;01_live_animals
Belgium;2016;010210;Bovine animals, live pure-bred breeding;Import;1685973;428649;Number of items;2112;01_live_animals
Belgium;2016;010290;Bovine animals, live, except pure-bred breeding;Export;101770758;37146481;Number of items;140647;01_live_animals
Belgium;2016;010290;Bovine animals, live, except pure-bred breeding;Import;167530269;41730035;Number of items;226490;01_live_animals
Belgium;2016;010310;Swine, live pure-bred breeding;Export;5701005;1285523;Number of items;35041;01_live_animals
Belgium;2016;010310;Swine, live pure-bred breeding;Import;10402649;;Number of items;62938;01_live_animals
Belgium;2016;010391;Swine, live except pure-bred breeding < 50 kg;Export;5689509;2830945;Number of items;108160;01_live_animals
Belgium;2016;010391;Swine, live except pure-bred breeding < 50 kg;Import;22508506;11161917;Number of items;444411;01_live_animals
Belgium;2016;010392;Swine, live except pure-bred breeding > 50 kg;Export;135446647;101102356;Number of items;890593;01_live_animals
Belgium;2016;010392;Swine, live except pure-bred breeding > 50 kg;Import;50664057;36197040;Number of items;344249;01_live_animals
Belgium;2016;010410;Sheep, live;Export;342380;131528;Number of items;2414;01_live_animals
Belgium;2016;010410;Sheep, live;Import;10969459;3615918;Number of items;78024;01_live_animals
Belgium;2016;010420;Goats, live;Export;52975;13168;Number of items;784;01_live_animals
Belgium;2016;010420;Goats, live;Import;105335;;Number of items;2107;01_live_animals
Belgium;2016;010511;Fowls, live domestic < 185 grams;Export;39716271;593670;Number of items;102900837;01_live_animals
Belgium;2016;010511;Fowls, live domestic < 185 grams;Import;20174129;365099;Number of items;24402459;01_live_animals
Belgium;2016;010519;Poultry, live except domestic fowls, < 185 grams;Export;198646;;Number of items;117902;01_live_animals
Belgium;2016;010519;Poultry, live except domestic fowls, < 185 grams;Import;63670;;Number of items;80803;01_live_animals
Belgium;2016;010591;Fowls, live domestic > 185 grams;Export;59390614;59365598;Number of items;30862976;01_live_animals
Belgium;2016;010591;Fowls, live domestic > 185 grams;Import;197624667;;Number of items;120562067;01_live_animals
Belgium;2016;010599;Poultry, live except domestic fowls, > 185 grams;Export;2607582;;Number of items;217651;01_live_animals
Belgium;2016;010599;Poultry, live except domestic fowls, > 185 grams;Import;3734573;2257431;Number of items;232914;01_live_animals
Belgium;2016;010600;Animals, live, except farm animals;Export;67756380;2836903;Number of items;356525;01_live_animals
Belgium;2016;010600;Animals, live, except farm animals;Import;46544711;;Number of items;5674078;01_live_animals
Belgium;2015;010111;Horses, live pure-bred breeding;Import;10176738;;Number of items;213;01_live_animals
Belgium;2015;010111;Horses, live pure-bred breeding;Export;21433330;;Number of items;481;01_live_animals
Belgium;2015;010119;Horses, live except pure-bred breeding;Import;17745837;805011;Number of items;3781;01_live_animals
Belgium;2015;010119;Horses, live except pure-bred breeding;Export;72152000;;Number of items;2799;01_live_animals
Belgium;2015;010120;Asses, mules and hinnies, live;Export;206046;;No Quantity;;01_live_animals
Belgium;2015;010120;Asses, mules and hinnies, live;Import;16513;;Number of items;57;01_live_animals
Belgium;2015;010210;Bovine animals, live pure-bred breeding;Import;627669;135552;Number of items;803;01_live_animals
Belgium;2015;010210;Bovine animals, live pure-bred breeding;Export;7832207;1864565;Number of items;3542;01_live_animals
Belgium;2015;010290;Bovine animals, live, except pure-bred breeding;Import;156248724;43739088;Number of items;208997;01_live_animals
Belgium;2015;010290;Bovine animals, live, except pure-bred breeding;Export;100965301;30146431;Number of items;142982;01_live_animals
Belgium;2015;010310;Swine, live pure-bred breeding;Import;9411755;1816877;Number of items;59592;01_live_animals
Belgium;2015;010310;Swine, live pure-bred breeding;Export;3985534;731109;Number of items;22617;01_live_animals
Belgium;2015;010391;Swine, live except pure-bred breeding < 50 kg;Import;13855079;4617869;Number of items;318102;01_live_animals
Belgium;2015;010391;Swine, live except pure-bred breeding < 50 kg;Export;4884938;1659976;Number of items;103784;01_live_animals
Belgium;2015;010392;Swine, live except pure-bred breeding > 50 kg;Import;55150460;31001415;Number of items;352142;01_live_animals
Belgium;2015;010392;Swine, live except pure-bred breeding > 50 kg;Export;105980547;59106732;Number of items;719828;01_live_animals
Belgium;2015;010410;Sheep, live;Import;9908723;;Number of items;70670;01_live_animals
Belgium;2015;010410;Sheep, live;Export;249521;75200;Number of items;1615;01_live_animals
Belgium;2015;010420;Goats, live;Import;152669;25118;Number of items;4113;01_live_animals
Belgium;2015;010420;Goats, live;Export;87540;11519;Number of items;522;01_live_animals
Belgium;2015;010511;Fowls, live domestic < 185 grams;Import;20236265;397868;Number of items;22699069;01_live_animals
Belgium;2015;010511;Fowls, live domestic < 185 grams;Export;41727187;560233;Number of items;103202635;01_live_animals
Belgium;2015;010519;Poultry, live except domestic fowls, < 185 grams;Import;1605;;Number of items;2837;01_live_animals
Belgium;2015;010519;Poultry, live except domestic fowls, < 185 grams;Export;458865;;Number of items;290373;01_live_animals
Belgium;2015;010591;Fowls, live domestic > 185 grams;Import;240877204;;Number of items;138529893;01_live_animals
Belgium;2015;010591;Fowls, live domestic > 185 grams;Export;58821964;45638468;Number of items;25691518;01_live_animals
Belgium;2015;010599;Poultry, live except domestic fowls, > 185 grams;Import;1949859;929390;Number of items;116624;01_live_animals
Belgium;2015;010599;Poultry, live except domestic fowls, > 185 grams;Export;487062;;Number of items;33838;01_live_animals
Belgium;2015;010600;Animals, live, except farm animals;Import;43384306;;Number of items;5565095;01_live_animals
Belgium;2015;010600;Animals, live, except farm animals;Export;63283388;2716951;Number of items;739442;01_live_animals
Belgium;2014;010111;Horses, live pure-bred breeding;Export;28155631;;Number of items;322;01_live_animals
Belgium;2014;010111;Horses, live pure-bred breeding;Import;19298677;;Number of items;448;01_live_animals
Belgium;2014;010119;Horses, live except pure-bred breeding;Export;84039616;;Number of items;3975;01_live_animals
Belgium;2014;010119;Horses, live except pure-bred breeding;Import;23164924;1001590;Number of items;7539;01_live_animals
Belgium;2014;010120;Asses, mules and hinnies, live;Import;15712;;Number of items;49;01_live_animals
Belgium;2014;010120;Asses, mules and hinnies, live;Export;65523;;Number of items;105;01_live_animals
Belgium;2014;010210;Bovine animals, live pure-bred breeding;Export;9520308;2170466;Number of items;4000;01_live_animals
Belgium;2014;010210;Bovine animals, live pure-bred breeding;Import;4781506;;Number of items;3255;01_live_animals
Belgium;2014;010290;Bovine animals, live, except pure-bred breeding;Import;181641873;;Number of items;209074;01_live_animals
Belgium;2014;010290;Bovine animals, live, except pure-bred breeding;Export;127007993;38822325;Number of items;160678;01_live_animals
Belgium;2014;010310;Swine, live pure-bred breeding;Export;556155;117976;Number of items;3007;01_live_animals
